tconst,rating,seasonNumber
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0195445,8.3,0
tt0424611,3.1,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,2
tt0319960,8.2,1
tt0319960,8.2,2
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,2
tt0319960,8.2,1
tt0319960,8.2,1
tt0319960,8.2,2
tt0319960,8.2,2
tt0319960,8.2,1
tt0319960,8.2,2
tt0090400,6.4,2
tt0090400,6.4,5
tt0090400,6.4,2
tt0090400,6.4,2
tt0090400,6.4,4
tt0090400,6.4,1
tt0090400,6.4,4
tt0090400,6.4,7
tt0090400,6.4,6
tt0090400,6.4,3
tt0090400,6.4,3
tt0090400,6.4,5
tt0090400,6.4,4
tt0090400,6.4,1
tt0090400,6.4,7
tt0090400,6.4,1
tt0090400,6.4,5
tt0090400,6.4,5
tt0090400,6.4,6
tt0090400,6.4,3
tt0090400,6.4,3
tt0090400,6.4,6
tt0090400,6.4,2
tt0090400,6.4,5
tt0090400,6.4,2
tt0090400,6.4,7
tt0090400,6.4,4
tt0090400,6.4,4
tt0090400,6.4,2
tt0090400,6.4,1
tt0090400,6.4,1
tt0090400,6.4,1
tt0090400,6.4,1
tt0090400,6.4,1
tt0090400,6.4,1
tt0090400,6.4,3
tt0090400,6.4,6
tt0090400,6.4,3
tt0090400,6.4,6
tt0090400,6.4,4
tt0090400,6.4,7
tt0090400,6.4,1
tt0090400,6.4,6
tt0090400,6.4,6
tt0090400,6.4,4
tt0090400,6.4,7
tt0090400,6.4,7
tt0090400,6.4,7
tt0090400,6.4,7
tt0090400,6.4,3
tt0090400,6.4,1
tt0090400,6.4,4
tt0090400,6.4,3
tt0090400,6.4,2
tt0090400,6.4,3
tt0090400,6.4,6
tt0090400,6.4,7
tt0090400,6.4,5
tt0090400,6.4,7
tt0090400,6.4,4
tt0090400,6.4,2
tt0090400,6.4,1
tt0090400,6.4,2
tt0090400,6.4,6
tt0090400,6.4,2
tt0090400,6.4,5
tt0090400,6.4,2
tt0090400,6.4,6
tt0090400,6.4,5
tt0090400,6.4,3
tt0090400,6.4,4
tt0090400,6.4,3
tt0090400,6.4,6
tt0090400,6.4,3
tt0090400,6.4,4
tt0090400,6.4,7
tt0090400,6.4,5
tt0090400,6.4,5
tt0090400,6.4,7
tt0090400,6.4,3
tt0090400,6.4,6
tt0090400,6.4,5
tt0090400,6.4,2
tt0090400,6.4,6
tt0090400,6.4,5
tt0090400,6.4,1
tt0090400,6.4,4
tt0090400,6.4,4
tt0090400,6.4,7
tt0090400,6.4,2
tt0090400,6.4,6
tt0090400,6.4,7
tt0090400,6.4,5
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0373732,8.4,1
tt0084989,8.1,1
tt0084989,8.1,1
tt0084989,8.1,1
tt0084989,8.1,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0050000,7.2,1
tt0053486,6.8,4
tt0053486,6.8,4
tt0053486,6.8,4
tt0053486,6.8,4
tt0053486,6.8,4
tt0053486,6.8,4
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0052452,8,1
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,2
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,1
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,1
tt0163930,8.7,2
tt0163930,8.7,2
tt0163930,8.7,1
tt0096551,7.4,1
tt0096551,7.4,3
tt0096551,7.4,3
tt0096551,7.4,3
tt0096551,7.4,1
tt0096551,7.4,3
tt0096551,7.4,3
tt0096551,7.4,3
tt0096551,7.4,1
tt0096551,7.4,2
tt0070972,6.9,1
tt0070972,6.9,1
tt0070972,6.9,1
tt0070972,6.9,1
tt0070972,6.9,1
tt0070972,6.9,1
tt0070972,6.9,1
tt0196237,6.5,1
tt0196237,6.5,1
tt0196237,6.5,1
tt0196237,6.5,1
tt0196237,6.5,1
tt0196237,6.5,1
tt0196237,6.5,1
tt0196237,6.5,0
tt0196237,6.5,0
tt0196237,6.5,0
tt0196237,6.5,0
tt0196237,6.5,0
tt0196237,6.5,1
tt0196237,6.5,0
tt0196237,6.5,0
tt0196237,6.5,0
tt0196237,6.5,0
tt0196237,6.5,0
tt0314983,7.8,3
tt0314983,7.8,3
tt0314983,7.8,3
tt0314983,7.8,3
tt0314983,7.8,4
tt0314983,7.8,3
tt0314983,7.8,4
tt0314983,7.8,2
tt0314983,7.8,1
tt0314983,7.8,1
tt0314983,7.8,4
tt0314983,7.8,2
tt0314983,7.8,4
tt0314983,7.8,2
tt0314983,7.8,2
tt0314983,7.8,1
tt0314983,7.8,2
tt0314983,7.8,4
tt0314983,7.8,3
tt0314983,7.8,4
tt0314983,7.8,3
tt0314983,7.8,1
tt0314983,7.8,2
tt0314983,7.8,4
tt0314983,7.8,3
tt0314983,7.8,1
tt0314983,7.8,3
tt0314983,7.8,4
tt0314983,7.8,4
tt0314983,7.8,1
tt0314983,7.8,2
tt0314983,7.8,2
tt0314983,7.8,2
tt0314983,7.8,4
tt0314983,7.8,2
tt0314983,7.8,3
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,1
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,1
tt0080202,6.8,1
tt0080202,6.8,1
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,2
tt0080202,6.8,2
tt0080202,6.8,2
tt0080202,6.8,2
tt0080202,6.8,2
tt0080202,6.8,2
tt0080202,6.8,1
tt0080202,6.8,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,1
tt0115115,7.1,1
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,1
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,1
tt0115115,7.1,1
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,1
tt0115115,7.1,1
tt0115115,7.1,1
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,2
tt0115115,7.1,1
tt0402711,8.4,1
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,1
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,2
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0402711,8.4,1
tt0402711,8.4,2
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,1
tt0247081,7.3,2
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,2
tt0247081,7.3,3
tt0247081,7.3,2
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,3
tt0247081,7.3,4
tt0247081,7.3,4
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,4
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,3
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,1
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,1
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,2
tt0247081,7.3,1
tt0247081,7.3,1
tt0285344,5,1
tt0285344,5,1
tt0285344,5,1
tt0285344,5,2
tt0103376,8.2,2
tt0103376,8.2,1
tt0103376,8.2,1
tt0103376,8.2,1
tt0103376,8.2,3
tt0103376,8.2,2
tt0103376,8.2,2
tt0103376,8.2,3
tt0103376,8.2,3
tt0103376,8.2,1
tt0103376,8.2,2
tt0103376,8.2,2
tt0103376,8.2,1
tt0103376,8.2,3
tt0395842,8.2,1
tt0395842,8.2,1
tt0395842,8.2,2
tt0395842,8.2,1
tt0395842,8.2,1
tt0395842,8.2,1
tt0395842,8.2,2
tt0395842,8.2,2
tt0395842,8.2,2
tt0395842,8.2,1
tt0395842,8.2,2
tt0395842,8.2,2
tt0395842,8.2,2
tt0395842,8.2,1
tt0195447,5.6,0
tt0195447,5.6,0
tt0195447,5.6,0
tt0195447,5.6,0
tt0195447,5.6,0
tt0195447,5.6,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0470171,7.4,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0289643,5.6,0
tt0188318,6.6,3
tt0188318,6.6,7
tt0188318,6.6,6
tt0188318,6.6,4
tt0188318,6.6,2
tt0188318,6.6,1
tt0188318,6.6,2
tt0188318,6.6,1
tt0188318,6.6,6
tt0188318,6.6,4
tt0188318,6.6,6
tt0188318,6.6,8
tt0188318,6.6,6
tt0188318,6.6,3
tt0188318,6.6,7
tt0481439,7.2,1
tt0083389,6.6,2
tt0083389,6.6,2
tt0083389,6.6,1
tt0083389,6.6,2
tt0083389,6.6,2
tt0083389,6.6,2
tt0083389,6.6,1
tt0083389,6.6,1
tt0083389,6.6,1
tt0083389,6.6,2
tt0083389,6.6,2
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0052453,8,1
tt0070973,7.7,1
tt0368474,5.3,1
tt0398430,7.1,1
tt0398430,7.1,3
tt0398430,7.1,3
tt0398430,7.1,2
tt0398430,7.1,2
tt0398430,7.1,1
tt0398430,7.1,1
tt0398430,7.1,1
tt0398430,7.1,1
tt0398430,7.1,3
tt0398430,7.1,3
tt0398430,7.1,2
tt0398430,7.1,2
tt0398430,7.1,2
tt0398430,7.1,2
tt0398430,7.1,1
tt0398430,7.1,1
tt0398430,7.1,2
tt0105958,8.1,3
tt0105958,8.1,4
tt0105958,8.1,6
tt0105958,8.1,4
tt0105958,8.1,5
tt0105958,8.1,6
tt0105958,8.1,7
tt0105958,8.1,7
tt0105958,8.1,7
tt0105958,8.1,4
tt0105958,8.1,2
tt0105958,8.1,2
tt0105958,8.1,6
tt0105958,8.1,6
tt0105958,8.1,1
tt0105958,8.1,5
tt0105958,8.1,1
tt0105958,8.1,7
tt0105958,8.1,7
tt0105958,8.1,2
tt0105958,8.1,7
tt0105958,8.1,5
tt0105958,8.1,2
tt0105958,8.1,6
tt0105958,8.1,2
tt0105958,8.1,5
tt0105958,8.1,4
tt0105958,8.1,3
tt0105958,8.1,1
tt0105958,8.1,1
tt0105958,8.1,4
tt0105958,8.1,6
tt0105958,8.1,2
tt0105958,8.1,2
tt0105958,8.1,4
tt0105958,8.1,4
tt0105958,8.1,5
tt0105958,8.1,6
tt0105958,8.1,7
tt0105958,8.1,1
tt0105958,8.1,2
tt0105958,8.1,5
tt0105958,8.1,4
tt0105958,8.1,7
tt0105958,8.1,5
tt0105958,8.1,6
tt0105958,8.1,5
tt0105958,8.1,1
tt0105958,8.1,4
tt0105958,8.1,3
tt0105958,8.1,5
tt0105958,8.1,6
tt0105958,8.1,6
tt0105958,8.1,6
tt0105958,8.1,2
tt0105958,8.1,3
tt0105958,8.1,5
tt0105958,8.1,7
tt0105958,8.1,5
tt0105958,8.1,4
tt0105958,8.1,2
tt0105958,8.1,1
tt0105958,8.1,5
tt0105958,8.1,3
tt0105958,8.1,3
tt0105958,8.1,7
tt0105958,8.1,5
tt0105958,8.1,7
tt0105958,8.1,5
tt0105958,8.1,1
tt0105958,8.1,4
tt0105958,8.1,1
tt0105958,8.1,5
tt0105958,8.1,4
tt0105958,8.1,3
tt0105958,8.1,2
tt0105958,8.1,1
tt0105958,8.1,6
tt0105958,8.1,3
tt0105958,8.1,3
tt0105958,8.1,5
tt0105958,8.1,7
tt0105958,8.1,2
tt0105958,8.1,2
tt0105958,8.1,1
tt0105958,8.1,2
tt0105958,8.1,7
tt0105958,8.1,1
tt0105958,8.1,6
tt0105958,8.1,2
tt0105958,8.1,5
tt0105958,8.1,4
tt0105958,8.1,5
tt0105958,8.1,3
tt0105958,8.1,6
tt0105958,8.1,1
tt0105958,8.1,6
tt0105958,8.1,1
tt0105958,8.1,6
tt0105958,8.1,4
tt0105958,8.1,4
tt0105958,8.1,1
tt0105958,8.1,7
tt0105958,8.1,7
tt0105958,8.1,4
tt0105958,8.1,2
tt0105958,8.1,4
tt0105958,8.1,5
tt0105958,8.1,6
tt0105958,8.1,3
tt0105958,8.1,1
tt0105958,8.1,1
tt0105958,8.1,2
tt0105958,8.1,3
tt0105958,8.1,5
tt0105958,8.1,1
tt0105958,8.1,3
tt0105958,8.1,3
tt0105958,8.1,3
tt0105958,8.1,7
tt0105958,8.1,7
tt0105958,8.1,3
tt0105958,8.1,3
tt0105958,8.1,1
tt0105958,8.1,7
tt0105958,8.1,6
tt0105958,8.1,2
tt0105958,8.1,2
tt0105958,8.1,5
tt0105958,8.1,7
tt0105958,8.1,5
tt0105958,8.1,3
tt0105958,8.1,5
tt0105958,8.1,3
tt0105958,8.1,3
tt0105958,8.1,4
tt0105958,8.1,2
tt0105958,8.1,4
tt0105958,8.1,2
tt0105958,8.1,6
tt0105958,8.1,3
tt0105958,8.1,7
tt0105958,8.1,4
tt0105958,8.1,2
tt0105958,8.1,2
tt0105958,8.1,4
tt0105958,8.1,7
tt0105958,8.1,6
tt0108713,7.4,1
tt0108713,7.4,1
tt0108713,7.4,1
tt0101052,8.5,1
tt0358799,6.5,1
tt0358799,6.5,0
tt0358799,6.5,0
tt0105959,5.8,1
tt0105959,5.8,1
tt0187626,8,1
tt0187626,8,1
tt0187626,8,1
tt0187626,8,1
tt0187626,8,1
tt0187626,8,1
tt0254009,8.2,0
tt0254009,8.2,0
tt0254010,8.3,0
tt0254010,8.3,0
tt0280242,7.6,0
tt0254011,8.4,0
tt0286347,6.6,3
tt0286347,6.6,3
tt0286347,6.6,3
tt0286347,6.6,2
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,2
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,2
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,1
tt0063877,7.6,2
tt0063877,7.6,1
tt0063877,7.6,2
tt0081836,6.2,1
tt0081836,6.2,1
tt0081836,6.2,1
tt0081836,6.2,1
tt0081836,6.2,1
tt0075485,3.8,1
tt0075485,3.8,1
tt0075485,3.8,1
tt0075485,3.8,1
tt0075485,3.8,1
tt0075485,3.8,1
tt0075485,3.8,1
tt0075485,3.8,1
tt0063878,6.7,1
tt0063878,6.7,2
tt0063878,6.7,4
tt0063878,6.7,5
tt0063878,6.7,1
tt0063878,6.7,2
tt0063878,6.7,4
tt0063878,6.7,3
tt0063878,6.7,4
tt0063878,6.7,1
tt0063878,6.7,2
tt0063878,6.7,3
tt0063878,6.7,3
tt0063878,6.7,2
tt0063878,6.7,2
tt0063878,6.7,4
tt0063878,6.7,1
tt0063878,6.7,2
tt0063878,6.7,3
tt0063878,6.7,1
tt0063878,6.7,1
tt0063878,6.7,4
tt0063878,6.7,1
tt0063878,6.7,3
tt0063878,6.7,5
tt0063878,6.7,3
tt0063878,6.7,2
tt0063878,6.7,4
tt0063878,6.7,3
tt0063878,6.7,4
tt0063878,6.7,4
tt0063878,6.7,4
tt0063878,6.7,3
tt0063878,6.7,4
tt0063878,6.7,1
tt0063878,6.7,3
tt0063878,6.7,3
tt0063878,6.7,5
tt0063878,6.7,1
tt0063878,6.7,4
tt0063878,6.7,2
tt0063878,6.7,1
tt0063878,6.7,4
tt0063878,6.7,5
tt0063878,6.7,5
tt0063878,6.7,1
tt0063878,6.7,5
tt0063878,6.7,3
tt0063878,6.7,3
tt0063878,6.7,5
tt0063878,6.7,2
tt0063878,6.7,5
tt0063878,6.7,4
tt0063878,6.7,3
tt0063878,6.7,5
tt0063878,6.7,5
tt0063878,6.7,5
tt0063878,6.7,1
tt0063878,6.7,2
tt0063878,6.7,2
tt0063878,6.7,3
tt0063878,6.7,3
tt0063878,6.7,5
tt0063878,6.7,5
tt0063878,6.7,2
tt0063878,6.7,2
tt0063878,6.7,5
tt0063878,6.7,3
tt0063878,6.7,5
tt0063878,6.7,1
tt0063878,6.7,1
tt0063878,6.7,5
tt0063878,6.7,2
tt0063878,6.7,2
tt0063878,6.7,3
tt0063878,6.7,2
tt0063878,6.7,1
tt0063878,6.7,3
tt0063878,6.7,4
tt0063878,6.7,2
tt0063878,6.7,5
tt0063878,6.7,4
tt0063878,6.7,2
tt0063878,6.7,3
tt0063878,6.7,4
tt0063878,6.7,2
tt0063878,6.7,1
tt0063878,6.7,1
tt0063878,6.7,3
tt0063878,6.7,2
tt0063878,6.7,1
tt0063878,6.7,1
tt0063878,6.7,4
tt0063878,6.7,5
tt0063878,6.7,5
tt0063878,6.7,5
tt0063878,6.7,1
tt0063878,6.7,5
tt0063878,6.7,2
tt0063878,6.7,2
tt0063878,6.7,2
tt0063878,6.7,4
tt0098756,5.5,1
tt0098756,5.5,1
tt0098756,5.5,1
tt0098756,5.5,1
tt0098756,5.5,1
tt0442633,7,1
tt0442633,7,1
tt0442633,7,1
tt0442633,7,1
tt0442633,7,1
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,2
tt0442633,7,3
tt0442633,7,3
tt0442633,7,3
tt0442633,7,3
tt0442633,7,3
tt0442633,7,3
tt0442633,7,3
tt0442633,7,3
tt0241270,7.6,1
tt0241270,7.6,1
tt0297512,7.2,3
tt0297512,7.2,2
tt0297512,7.2,3
tt0297512,7.2,2
tt0297512,7.2,2
tt0297512,7.2,3
tt0297512,7.2,0
tt0319963,6.4,1
tt0319963,6.4,1
tt0319963,6.4,1
tt0319963,6.4,1
tt0319963,6.4,1
tt0319963,6.4,1
tt0319963,6.4,1
tt0111899,8.1,3
tt0111899,8.1,3
tt0111899,8.1,3
tt0111899,8.1,1
tt0111899,8.1,2
tt0111899,8.1,2
tt0111899,8.1,3
tt0111899,8.1,3
tt0111899,8.1,3
tt0096974,7.7,1
tt0096974,7.7,1
tt0096974,7.7,1
tt0096974,7.7,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0260601,6.3,1
tt0122815,6.4,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,1
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,1
tt0058792,7.6,2
tt0058792,7.6,2
tt0058792,7.6,1
tt0058792,7.6,2
tt0423621,6.6,1
tt0423621,6.6,1
tt0423621,6.6,1
tt0423621,6.6,1
tt0423621,6.6,1
tt0423621,6.6,1
tt0423621,6.6,1
tt0423621,6.6,1
tt0118273,8.7,1
tt0118273,8.7,1
tt0118273,8.7,1
tt0118273,8.7,1
tt0118273,8.7,1
tt0118273,8.7,1
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,3
tt0316969,6.1,3
tt0316969,6.1,2
tt0316969,6.1,1
tt0316969,6.1,1
tt0316969,6.1,1
tt0316969,6.1,3
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,2
tt0316969,6.1,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0047716,8.5,1
tt0288347,7,0
tt0288347,7,0
tt0288347,7,0
tt0288347,7,0
tt0324702,3.1,0
tt0324702,3.1,0
tt0324702,3.1,0
tt0324702,3.1,0
tt0324702,3.1,0
tt0324702,3.1,0
tt0324702,3.1,0
tt0324702,3.1,0
tt0090402,6.2,1
tt0090402,6.2,2
tt0090402,6.2,2
tt0073968,7.1,1
tt0073968,7.1,0
tt0073968,7.1,0
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
tt0124934,7.4,1
