parentTconst,seasonNumber
tt0174379,2
tt0174379,2
tt0174379,3
tt0174379,3
tt0174379,1
tt0318213,1
tt0318213,1
tt0318213,1
tt0318213,1
tt0318213,1
tt0318213,1
tt0318213,1
tt0318213,1
tt0466509,0
tt0389580,0
tt0389580,0
tt0389580,0
tt0389580,0
tt0389580,0
tt0389580,0
tt0389580,0
tt0168308,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0108707,1
tt0131159,1
tt0131159,1
tt0131159,1
tt0131159,2
tt0131159,2
tt0131159,2
tt0131159,3
tt0131159,3
tt0131159,3
tt0131159,3
tt0131159,4
tt0131159,6
tt0131159,7
tt0131159,13
tt0131159,14
tt0131159,15
tt0131159,16
tt0131159,16
tt0075484,1
tt0075484,1
tt0197143,2
tt0197143,1
tt0197143,1
tt0442632,1
tt0442632,1
tt0442632,1
tt0442632,1
tt0442632,1
tt0442632,1
tt0442632,1
tt0076988,3
tt0076988,3
tt0076988,2
tt0076988,1
tt0076988,1
tt0076988,2
tt0076988,3
tt0076988,3
tt0076988,1
tt0076988,1
tt0076988,2
tt0076988,1
tt0076988,3
tt0076988,3
tt0066633,4
tt0066633,3
tt0066633,6
tt0066633,2
tt0066633,2
tt0066633,1
tt0066633,3
tt0066633,5
tt0066633,4
tt0066633,1
tt0066633,2
tt0066633,1
tt0066633,6
tt0066633,3
tt0066633,1
tt0066633,3
tt0066633,1
tt0066633,6
tt0066633,1
tt0066633,5
tt0066633,6
tt0066633,2
tt0066633,5
tt0066633,5
tt0066633,3
tt0066633,1
tt0066633,3
tt0066633,2
tt0066633,2
tt0066633,1
tt0066633,6
tt0066633,4
tt0066633,5
tt0066633,1
tt0066633,2
tt0066633,3
tt0066633,2
tt0066633,2
tt0066633,6
tt0066633,6
tt0066633,6
tt0066633,6
tt0066633,2
tt0066633,3
tt0066633,4
tt0066633,5
tt0066633,1
tt0066633,4
tt0066633,6
tt0066633,1
tt0066633,5
tt0066633,3
tt0066633,1
tt0066633,6
tt0066633,6
tt0066633,5
tt0066633,5
tt0066633,3
tt0066633,2
tt0066633,3
tt0066633,6
tt0066633,4
tt0066633,3
tt0066633,2
tt0066633,5
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0111896,1
tt0484798,1
tt0484798,1
tt0484798,1
tt0484798,1
tt0103370,1
tt0103370,1
tt0103370,1
tt0103370,1
tt0103370,1
tt0103370,1
tt0103370,1
tt0103370,1
tt0103370,1
tt0088486,0
tt0218748,5
tt0218748,7
tt0218748,0
tt0218748,0
tt0218748,1
tt0218748,0
tt0218748,2
tt0218748,2
tt0218748,2
tt0218748,9
tt0218748,0
tt0365988,0
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0424609,1
tt0133296,1
tt0133296,1
tt0133296,1
tt0133296,1
tt0133296,1
tt0400982,1
tt0302076,3
tt0302076,3
tt0302076,2
tt0302076,2
tt0302076,1
tt0302076,1
tt0302076,1
tt0302076,3
tt0302076,2
tt0302076,2
tt0302076,3
tt0302076,1
tt0302076,3
tt0302076,3
tt0302076,1
tt0302076,2
tt0302076,2
tt0302076,1
tt0302076,2
tt0302076,3
tt0302076,1
tt0302076,1
tt0367294,1
tt0275123,1
tt0458251,0
tt0363321,1
tt0363321,1
tt0363321,1
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0306289,0
tt0164999,3
tt0164999,1
tt0164999,2
tt0164999,3
tt0164999,2
tt0164999,3
tt0164999,1
tt0164999,1
tt0164999,1
tt0164999,2
tt0164999,1
tt0164999,3
tt0164999,2
tt0164999,2
tt0164999,1
tt0164999,2
tt0164999,2
tt0164999,2
tt0164999,2
tt0164999,2
tt0164999,1
tt0164999,1
tt0164999,1
tt0164999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0049999,1
tt0062547,1
tt0062547,1
tt0062547,1
tt0062547,1
tt0429320,1
tt0429320,2
tt0429320,2
tt0118271,1
tt0118271,1
tt0118271,1
tt0118271,1
tt0118271,1
tt0377148,0
tt0101050,4
tt0101050,5
tt0101050,4
tt0101050,5
tt0101050,5
tt0101050,3
tt0101050,4
tt0101050,4
tt0101050,4
tt0101050,4
tt0101050,2
tt0101050,1
tt0101050,5
tt0101050,4
tt0101050,4
tt0101050,4
tt0101050,4
tt0101050,4
tt0101050,4
tt0101050,1
tt0101050,5
tt0101050,4
tt0101050,2
tt0101050,2
tt0101050,4
tt0101050,2
tt0101050,5
tt0101050,2
tt0101050,2
tt0101050,2
tt0101050,3
tt0101050,1
tt0101050,3
tt0101050,2
tt0101050,2
tt0101050,5
tt0101050,2
tt0101050,3
tt0101050,4
tt0101050,4
tt0101050,4
tt0101050,2
tt0101050,3
tt0101050,1
tt0101050,5
tt0101050,4
tt0101050,1
tt0101050,3
tt0101050,4
tt0101050,3
tt0101050,3
tt0101050,3
tt0101050,1
tt0101050,1
tt0101050,5
tt0101050,3
tt0101050,2
tt0101050,1
tt0101050,2
tt0101050,4
tt0101050,1
tt0101050,3
tt0101050,4
tt0101050,5
tt0101050,2
tt0101050,1
tt0101050,1
tt0101050,5
tt0101050,5
tt0101050,4
tt0101050,3
tt0101050,5
tt0101050,1
tt0101050,3
tt0101050,3
tt0101050,2
tt0101050,3
tt0101050,2
tt0101050,3
tt0101050,5
tt0101050,2
tt0101050,2
tt0101050,3
tt0101050,2
tt0101050,1
tt0101050,4
tt0101050,2
tt0101050,3
tt0101050,2
tt0101050,5
tt0101050,1
tt0101050,2
tt0101050,2
tt0101050,5
tt0101050,5
tt0418373,2
tt0418373,2
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0053485,1
tt0410966,1
tt0410966,2
tt0410966,1
tt0410966,2
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,2
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,1
tt0410966,1
tt0108708,1
tt0108708,1
tt0108708,1
tt0108708,1
tt0108708,1
tt0108708,1
tt0108708,1
tt0108709,10
tt0108709,1
tt0108709,5
tt0108709,8
tt0108709,10
tt0108709,3
tt0108709,3
tt0108709,8
tt0108709,3
tt0108709,8
tt0108709,11
tt0108709,10
tt0108709,7
tt0108709,8
tt0108709,1
tt0108709,11
tt0108709,10
tt0108709,5
tt0108709,2
tt0108709,8
tt0108709,7
tt0108709,11
tt0108709,1
tt0108709,1
tt0108709,12
tt0108709,1
tt0108709,7
tt0108709,3
tt0108709,9
tt0108709,5
tt0108709,3
tt0108709,6
tt0108709,8
tt0108709,9
tt0108709,12
tt0108709,12
tt0108709,1
tt0108709,1
tt0108709,11
tt0108709,8
tt0108709,12
tt0108709,6
tt0108709,6
tt0108709,8
tt0108709,10
tt0108709,3
tt0108709,5
tt0108709,1
tt0108709,10
tt0108709,8
tt0108709,5
tt0108709,12
tt0108709,7
tt0108709,4
tt0108709,9
tt0108709,9
tt0108709,9
tt0108709,9
tt0108709,2
tt0108709,11
tt0108709,9
tt0108709,7
tt0108709,7
tt0108709,7
tt0108709,2
tt0108709,2
tt0108709,3
tt0108709,4
tt0108709,9
tt0108709,7
tt0108709,10
tt0108709,12
tt0108709,9
tt0108709,6
tt0108709,4
tt0108709,12
tt0108709,11
tt0108709,5
tt0108709,4
tt0108709,8
tt0108709,12
tt0108709,11
tt0108709,12
tt0108709,7
tt0108709,10
tt0108709,8
tt0108709,4
tt0108709,4
tt0108709,7
tt0108709,4
tt0108709,7
tt0108709,1
tt0108709,1
tt0108709,4
tt0108709,10
tt0108709,7
tt0108709,8
tt0108709,4
tt0108709,11
tt0108709,1
tt0108709,8
tt0108709,12
tt0108709,1
tt0108709,1
tt0108709,7
tt0108709,9
tt0108709,6
tt0108709,6
tt0108709,12
tt0108709,1
tt0108709,3
tt0108709,2
tt0108709,3
tt0108709,7
tt0108709,8
tt0108709,8
tt0108709,5
tt0108709,5
tt0108709,9
tt0108709,1
tt0108709,8
tt0108709,10
tt0108709,6
tt0108709,3
tt0108709,1
tt0108709,1
tt0108709,11
tt0108709,2
tt0108709,2
tt0108709,9
tt0108709,6
tt0108709,4
tt0108709,8
tt0108709,10
tt0108709,8
tt0108709,3
tt0108709,11
tt0108709,11
tt0108709,6
tt0108709,1
tt0108709,4
tt0108709,10
tt0108709,12
tt0108709,10
tt0108709,1
tt0108709,12
tt0108709,12
tt0108709,7
tt0108709,10
tt0108709,8
tt0108709,8
tt0108709,5
tt0108709,1
tt0108709,1
tt0108709,10
tt0108709,10
tt0108709,8
tt0108709,6
tt0108709,3
tt0108709,9
tt0108709,10
tt0108709,10
tt0108709,9
tt0108709,9
tt0108709,4
tt0108709,4
tt0108709,8
tt0108709,4
tt0108709,8
tt0108709,3
tt0108709,12
tt0108709,4
tt0108709,1
tt0108709,12
tt0108709,10
tt0108709,4
tt0108709,11
tt0108709,2
tt0108709,3
tt0108709,11
tt0108709,3
tt0108709,7
tt0108709,11
tt0108709,11
tt0108709,6
tt0108709,5
tt0108709,3
tt0108709,9
tt0108709,4
tt0108709,9
tt0108709,3
tt0108709,12
tt0108709,10
tt0108709,3
tt0108709,3
tt0108709,9
tt0108709,5
tt0108709,9
tt0108709,6
tt0108709,2
tt0108709,2
tt0108709,11
tt0108709,12
tt0108709,12
tt0108709,6
tt0108709,12
tt0108709,5
tt0108709,6
tt0108709,1
tt0108709,12
tt0108709,4
tt0108709,4
tt0108709,7
tt0108709,8
tt0108709,5
tt0108709,6
tt0108709,1
tt0108709,7
tt0108709,11
tt0108709,11
tt0108709,11
tt0108709,5
tt0108709,5
tt0108709,4
tt0108709,7
tt0108709,10
tt0108709,12
tt0108709,7
tt0108709,10
tt0108709,6
tt0108709,1
tt0108709,4
tt0108709,6
tt0108709,5
tt0108709,1
tt0108709,7
tt0108709,11
tt0108709,6
tt0108709,12
tt0108709,3
tt0108709,1
tt0108709,5
tt0108709,12
tt0108709,10
tt0108709,2
tt0108709,5
tt0108709,7
tt0108709,5
tt0108709,3
tt0108709,5
tt0108709,12
tt0108709,9
tt0108709,1
tt0108709,12
tt0108709,5
tt0108709,4
tt0108709,8
tt0108709,3
tt0108709,9
tt0108709,1
tt0108709,9
tt0108709,11
tt0108709,4
tt0108709,12
tt0108709,6
tt0108709,1
tt0108709,11
tt0108709,7
tt0108709,8
tt0108709,3
tt0108709,3
tt0108709,12
tt0108709,7
tt0108709,12
tt0108709,12
tt0108709,11
tt0108709,3
tt0108709,4
tt0108709,10
tt0108709,2
tt0108709,11
tt0108709,10
tt0108709,7
tt0108709,7
tt0108709,6
tt0108709,2
tt0108709,2
tt0108709,9
tt0108709,2
tt0108709,1
tt0108709,11
tt0108709,6
tt0108709,11
tt0108709,11
tt0108709,6
tt0108709,12
tt0108709,4
tt0108709,4
tt0108709,10
tt0108709,4
tt0108709,8
tt0108709,8
tt0108709,4
tt0108709,10
tt0108709,3
tt0108709,9
tt0108709,12
tt0108709,2
tt0108709,10
tt0108709,9
tt0108709,4
tt0108709,7
tt0108709,3
tt0108709,11
tt0108709,9
tt0108709,4
tt0108709,11
tt0108709,11
tt0108709,1
tt0108709,8
tt0108709,5
tt0108709,5
tt0108709,11
tt0108709,7
tt0108709,4
tt0108709,10
tt0108709,2
tt0108709,9
tt0108709,9
tt0108709,9
tt0108709,6
tt0108709,3
tt0108709,11
tt0108709,2
tt0108709,5
tt0108709,5
tt0108709,4
tt0108709,12
tt0108709,3
tt0108709,1
tt0108709,10
tt0108709,2
tt0108709,7
tt0108709,5
tt0108709,3
tt0108709,12
tt0108709,4
tt0108709,9
tt0108709,4
tt0108709,1
tt0108709,12
tt0108709,7
tt0108709,6
tt0108709,6
tt0108709,5
tt0108709,9
tt0108709,7
tt0108709,3
tt0108709,9
tt0108709,11
tt0108709,3
tt0108709,5
tt0108709,9
tt0108709,6
tt0108709,5
tt0108709,9
tt0108709,7
tt0108709,2
tt0108709,8
tt0108709,1
tt0108709,2
tt0108709,9
tt0108709,7
tt0108709,4
tt0108709,6
tt0108709,3
tt0108709,3
tt0108709,9
tt0108709,2
tt0108709,4
tt0108709,8
tt0108709,8
tt0108709,4
tt0108709,2
tt0108709,11
tt0108709,6
tt0108709,2
tt0108709,1
tt0108709,8
tt0108709,1
tt0108709,1
tt0108709,6
tt0108709,6
tt0108709,7
tt0108709,6
tt0108709,6
tt0108709,6
tt0108709,7
tt0108709,2
tt0108709,3
tt0108709,9
tt0108709,4
tt0108709,2
tt0108709,12
tt0108709,5
tt0108709,2
tt0108709,8
tt0108709,10
tt0108709,4
tt0108709,8
tt0108709,1
tt0108709,2
tt0108709,10
tt0108709,2
tt0108709,12
tt0108709,9
tt0108709,6
tt0108709,6
tt0108709,3
tt0108709,8
tt0108709,9
tt0108709,11
tt0108709,4
tt0108709,6
tt0108709,10
tt0108709,12
tt0108709,10
tt0108709,12
tt0108709,5
tt0108709,1
tt0108709,8
tt0108709,10
tt0108709,5
tt0108709,9
tt0108709,11
tt0108709,12
tt0108709,10
tt0108709,10
tt0108709,10
tt0108709,11
tt0108709,2
tt0108709,8
tt0108709,10
tt0108709,2
tt0108709,11
tt0108709,5
tt0108709,12
tt0108709,6
tt0108709,3
tt0108709,4
tt0108709,3
tt0108709,7
tt0108709,2
tt0108709,7
tt0108709,12
tt0108709,5
tt0108709,1
tt0108709,2
tt0108709,1
tt0108709,3
tt0108709,5
tt0108709,6
tt0108709,5
tt0108709,9
tt0108709,7
tt0108709,10
tt0108709,7
tt0108709,5
tt0108709,10
tt0108709,6
tt0108709,8
tt0108709,1
tt0108709,3
tt0108709,8
tt0108709,6
tt0108709,6
tt0108709,2
tt0108709,1
tt0108709,6
tt0108709,1
tt0108709,4
tt0108709,11
tt0072478,2
tt0072478,1
tt0072478,2
tt0072478,1
tt0072478,1
tt0072478,1
tt0072478,1
tt0072478,2
tt0072478,1
tt0072478,1
tt0072478,1
tt0072478,2
tt0072478,1
tt0072478,2
tt0072478,2
tt0072478,1
tt0072478,1
tt0072478,1
tt0072478,2
tt0059971,1
tt0059971,1
tt0059971,1
tt0059971,1
tt0059971,1
tt0059971,1
tt0059971,1
tt0059971,1
tt0059971,1
tt0213523,1
tt0213523,3
tt0213523,3
tt0213523,2
tt0213523,2
tt0213523,1
tt0213523,4
tt0213523,4
tt0213523,3
tt0213523,4
tt0213523,4
tt0213523,2
tt0213523,2
tt0213523,1
tt0213523,4
tt0213523,2
tt0213523,4
tt0213523,3
tt0213523,3
tt0213523,1
tt0213523,4
tt0213523,2
tt0213523,2
tt0213523,1
tt0213523,4
tt0213523,3
tt0213523,3
tt0213523,1
tt0213523,3
tt0213523,3
tt0213523,4
tt0213523,2
tt0213523,3
tt0213523,2
tt0213523,2
tt0213523,1
tt0213523,4
tt0213523,2
tt0213523,1
tt0213523,1
tt0213523,1
tt0213523,3
tt0213523,3
tt0213523,2
tt0213523,4
tt0213523,3
tt0213523,4
tt0213523,1
tt0213523,1
tt0213523,4
tt0213523,2
tt0364797,2
tt0364797,2
tt0364797,2
tt0364797,1
tt0364797,2
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,1
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0051257,0
tt0108710,1
tt0108710,1
tt0108710,1
tt0108710,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0086671,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0456029,1
tt0163929,5
tt0163929,0
tt0163929,3
tt0163929,2
tt0163929,5
tt0163929,5
tt0163929,6
tt0163929,6
tt0163929,0
tt0163929,6
tt0163929,2
tt0163929,0
tt0163929,4
tt0163929,4
tt0163929,6
tt0163929,3
tt0163929,5
tt0163929,3
tt0163929,0
tt0163929,6
tt0163929,6
tt0163929,4
tt0324697,1
tt0472243,1
tt0472243,1
tt0472243,1
tt0472243,1
tt0472243,1
tt0472243,1
tt0472243,1
tt0472243,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0073966,1
tt0396289,1
tt0396289,1
tt0396289,1
tt0374367,2
tt0374367,2
tt0374367,2
tt0374367,2
tt0374367,2
tt0374367,2
tt0374367,2
tt0374367,2
tt0374367,3
tt0374367,3
tt0374367,3
tt0374367,3
tt0374367,3
tt0374367,3
tt0374367,3
tt0374367,3
tt0374367,3
tt0069564,1
tt0069564,1
tt0069564,1
tt0069564,1
tt0295071,1
tt0295071,1
tt0295071,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0072479,1
tt0051258,1
tt0047752,5
tt0047752,5
tt0047752,3
tt0047752,5
tt0047752,4
tt0047752,2
tt0047752,4
tt0047752,4
tt0047752,5
tt0047752,4
tt0047752,4
tt0047752,4
tt0047752,5
tt0047752,5
tt0047752,4
tt0047752,2
tt0047752,5
tt0047752,3
tt0047752,3
tt0047752,2
tt0047752,4
tt0047752,4
tt0047752,4
tt0047752,5
tt0047752,4
tt0047752,5
tt0047752,5
tt0047752,5
tt0047752,5
tt0047752,4
tt0047752,1
tt0047752,1
tt0047752,3
tt0047752,1
tt0047752,3
tt0047752,5
tt0047752,2
tt0047752,4
tt0047752,2
tt0047752,2
tt0047752,3
tt0047752,1
tt0047752,3
tt0047752,2
tt0047752,2
tt0047752,2
tt0047752,3
tt0047752,2
tt0047752,3
tt0047752,2
tt0047752,2
tt0047752,2
tt0047752,1
tt0047752,2
tt0047752,2
tt0047752,2
tt0047752,2
tt0054521,1
tt0054521,1
tt0054521,1
tt0054521,1
tt0054521,1
tt0054521,1
tt0054521,1
tt0054521,1
tt0054521,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0270111,1
tt0056742,1
tt0056742,1
tt0056742,1
tt0056742,3
tt0056742,4
tt0056742,2
tt0056742,4
tt0056742,1
tt0056742,3
tt0056742,4
tt0056742,3
tt0056742,4
tt0045373,0
tt0045373,14
tt0045373,0
tt0056742,3
tt0056742,2
tt0056742,4
tt0056742,1
tt0056742,4
tt0056742,4
tt0056742,4
tt0056742,4
tt0056742,4
tt0056742,2
tt0056742,1
tt0056742,2
tt0056742,2
tt0056742,1
tt0056742,4
tt0056742,3
tt0056742,2
tt0056742,1
tt0056742,3
tt0056742,3
tt0056742,2
tt0056742,3
tt0056742,1
tt0056742,3
tt0056742,3
tt0056742,4
tt0056742,2
tt0056742,2
tt0056742,2
tt0056742,3
tt0056742,4
tt0056742,2
tt0056742,4
tt0056742,1
tt0056742,3
tt0056742,2
tt0056742,2
tt0056742,2
tt0056742,1
tt0056742,3
tt0056742,3
tt0056742,1
tt0056742,3
tt0056742,2
tt0056742,1
tt0056742,4
tt0056742,2
tt0056742,3
tt0056742,4
tt0056742,1
tt0056742,1
tt0056742,3
tt0056742,4
tt0056742,3
tt0056742,3
tt0056742,4
tt0056742,1
tt0056742,2
tt0056742,3
tt0056742,1
tt0056742,1
tt0056742,4
tt0056742,2
tt0056742,1
tt0056742,4
tt0056742,1
tt0056742,2
tt0056742,3
tt0056742,1
tt0056742,1
tt0056742,2
tt0056742,2
tt0056742,2
tt0056742,2
tt0056742,1
tt0056742,4
tt0056742,4
tt0056742,1
tt0056742,4
tt0056742,1
tt0056742,1
tt0056742,3
tt0056742,1
tt0056742,3
tt0056742,4
tt0045373,0
tt0045373,0
tt0045373,4
tt0045373,6
tt0045373,6
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0045373,0
tt0243691,1
tt0243691,2
tt0243691,2
tt0243691,2
tt0243691,1
tt0243691,1
tt0243691,1
tt0243691,1
tt0243691,2
tt0243691,1
tt0243691,2
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,1
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,2
tt0297508,3
tt0297508,3
tt0297508,3
tt0297508,3
tt0297508,3
tt0297508,3
tt0297508,3
tt0297508,3
tt0297508,3
tt0297508,3
tt0166901,1
tt0166901,2
tt0166901,1
tt0068049,6
tt0068049,6
tt0068049,6
tt0068049,1
tt0068049,6
tt0068049,2
tt0068049,2
tt0068049,4
tt0068049,3
tt0068049,3
tt0068049,1
tt0068049,2
tt0068049,2
tt0068049,4
tt0068049,3
tt0068049,1
tt0068049,6
tt0068049,5
tt0068049,3
tt0068049,1
tt0068049,2
tt0068049,6
tt0068049,6
tt0068049,4
tt0068049,4
tt0068049,2
tt0068049,1
tt0068049,2
tt0068049,6
tt0068049,5
tt0068049,5
tt0068049,3
tt0068049,4
tt0068049,6
tt0068049,6
tt0068049,3
tt0068049,2
tt0068049,1
tt0068049,5
tt0068049,6
tt0068049,1
tt0068049,4
tt0068049,2
tt0068049,1
tt0068049,6
tt0068049,1
tt0068049,6
tt0068049,6
tt0068049,6
tt0068049,4
tt0068049,5
tt0068049,6
tt0068049,2
tt0068049,4
tt0068049,5
tt0068049,1
tt0068049,3
tt0068049,1
tt0068049,2
tt0068049,2
tt0068049,6
tt0068049,3
tt0068049,5
tt0068049,2
tt0068049,1
tt0068049,3
tt0068049,5
tt0068049,5
tt0068049,2
tt0068049,2
tt0068049,1
tt0068049,2
tt0068049,2
tt0068049,4
tt0068049,3
tt0068049,6
tt0068049,2
tt0068049,4
tt0068049,1
tt0068049,5
tt0068049,2
tt0068049,2
tt0068049,4
tt0068049,1
tt0068049,4
tt0068049,4
tt0068049,5
tt0068049,3
tt0068049,6
tt0068049,3
tt0068049,5
tt0068049,4
tt0068049,2
tt0068049,6
tt0068049,3
tt0068049,5
tt0068049,2
tt0068049,5
tt0068049,1
tt0068049,4
tt0068049,3
tt0068049,4
tt0068049,3
tt0068049,1
tt0068049,3
tt0068049,3
tt0068049,5
tt0068049,4
tt0068049,5
tt0068049,2
tt0068049,4
tt0068049,1
tt0068049,2
tt0068049,3
tt0068049,3
tt0068049,5
tt0068049,1
tt0068049,3
tt0068049,3
tt0068049,3
tt0068049,1
tt0068049,4
tt0068049,3
tt0068049,4
tt0068049,4
tt0068049,6
tt0068049,1
tt0068049,1
tt0068049,6
tt0068049,5
tt0285342,1
tt0285342,1
tt0285342,1
tt0285342,1
tt0285342,1
tt0285342,1
tt0285342,1
tt0262151,4
tt0103372,1
tt0103372,2
tt0103372,1
tt0103372,1
tt0103372,2
tt0103372,1
tt0103372,1
tt0103372,1
tt0297509,0
tt0297509,0
tt0297509,0
tt0297509,0
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0276648,1
tt0069566,0
tt0069566,0
tt0250138,0
tt0103373,1
tt0103373,4
tt0103373,2
tt0292767,1
tt0292767,2
tt0292767,1
tt0103374,1
tt0103374,2
tt0103374,1
tt0103374,2
tt0103374,2
tt0103374,2
tt0103374,1
tt0103374,1
tt0103374,2
tt0103374,1
tt0103374,1
tt0103374,1
tt0103374,2
tt0103374,1
tt0103374,2
tt0103374,2
tt0398427,1
tt0398427,1
tt0398427,1
tt0398427,1
tt0398427,1
tt0398427,1
tt0327271,1
tt0327271,1
tt0327271,1
tt0327271,1
tt0327271,1
tt0327271,1
tt0327271,1
tt0327271,1
tt0135081,1
tt0135081,2
tt0135081,0
tt0135081,0
tt0135081,0
tt0135081,0
tt0135081,0
tt0300740,0
tt0300740,0
tt0115113,1
tt0115113,1
tt0115113,1
tt0115113,1
tt0115113,1
tt0115113,1
tt0285343,0
tt0169418,0
tt0169418,0
tt0169418,0
tt0169418,0
tt0169418,0
tt0169418,0
tt0169418,0
tt0169418,0
tt0424610,1
tt0424610,1
tt0424610,1
tt0424610,1
tt0424610,1
tt0424610,1
tt0184292,1
tt0184292,1
tt0184292,1
tt0346214,0
tt0383747,0
tt0383747,0
tt0383747,0
